session_id,user_id,session_date,session_start_time,session_end_time,utm_source,campaign_id,device_type,order_id
362585,C041828,3/1/2022,3/1/2022 22:24,3/1/2022 22:29,,,Mobile,
314998,C034919,3/1/2022,3/1/2022 22:28,3/1/2022 22:31,,,Tablet,
393404,C023304,3/1/2022,3/1/2022 22:53,3/1/2022 23:04,,,Desktop,
303215,C017533,3/1/2022,3/1/2022 22:59,3/1/2022 23:07,,,Desktop,
317832,C016212,3/1/2022,3/1/2022 23:14,3/1/2022 23:27,,,Desktop,
474320,C003585,3/1/2022,3/1/2022 23:30,3/1/2022 23:44,,,Mobile,
424367,C005272,3/1/2022,3/1/2022 23:48,3/1/2022 23:58,,,Mobile,
446744,C033153,3/1/2022,3/1/2022 23:54,3/2/2022 0:04,,,Mobile,
419937,C035256,3/2/2022,3/2/2022 0:17,3/2/2022 0:19,,,Desktop,
319484,C019935,3/2/2022,3/2/2022 0:24,3/2/2022 0:29,,,Tablet,
424586,C028865,3/2/2022,3/2/2022 0:26,3/2/2022 0:37,,,Desktop,
427792,C009000,3/2/2022,3/2/2022 0:42,3/2/2022 0:53,,,Tablet,
432309,C008310,3/2/2022,3/2/2022 0:47,3/2/2022 0:57,,,Desktop,
443994,C005643,3/2/2022,3/2/2022 0:47,3/2/2022 0:57,,,Desktop,
376486,C052839,3/2/2022,3/2/2022 0:48,3/2/2022 1:01,,,Mobile,
425812,C018930,3/2/2022,3/2/2022 0:54,3/2/2022 1:02,,,Tablet,
351751,C003768,3/2/2022,3/2/2022 0:55,3/2/2022 0:57,,,Desktop,
357795,C014726,3/2/2022,3/2/2022 0:58,3/2/2022 0:59,,,Desktop,
454352,C003781,3/2/2022,3/2/2022 1:07,3/2/2022 1:16,,,Mobile,
386915,C004961,3/2/2022,3/2/2022 1:09,3/2/2022 1:22,,,Desktop,
409924,C045583,3/2/2022,3/2/2022 1:27,3/2/2022 1:36,,,Tablet,
490045,C003314,3/2/2022,3/2/2022 1:34,3/2/2022 1:44,,,Tablet,
328624,C005724,3/2/2022,3/2/2022 1:35,3/2/2022 1:48,,,Desktop,
313303,C019060,3/2/2022,3/2/2022 1:35,3/2/2022 1:46,,,Mobile,
428842,C023224,3/2/2022,3/2/2022 1:44,3/2/2022 1:48,,,Desktop,
410137,C022925,3/2/2022,3/2/2022 1:46,3/2/2022 1:55,,,Mobile,
368082,C007019,3/2/2022,3/2/2022 1:46,3/2/2022 1:58,,,Mobile,
425053,C010854,3/2/2022,3/2/2022 1:49,3/2/2022 1:50,,,Tablet,
386521,C042976,3/2/2022,3/2/2022 2:01,3/2/2022 2:09,,,Tablet,
427426,C021741,3/2/2022,3/2/2022 2:05,3/2/2022 2:15,,,Tablet,
468228,C006932,3/2/2022,3/2/2022 2:09,3/2/2022 2:20,,,Tablet,
313,C001810,3/2/2022,3/2/2022 2:16,3/2/2022 2:41,,,Tablet,187953
326232,C013704,3/2/2022,3/2/2022 2:19,3/2/2022 2:20,,,Desktop,
338827,C052332,3/2/2022,3/2/2022 2:21,3/2/2022 2:28,,,Desktop,
378000,C028563,3/2/2022,3/2/2022 2:32,3/2/2022 2:46,,,Mobile,
316957,C045968,3/2/2022,3/2/2022 2:33,3/2/2022 2:42,,,Tablet,
300355,C006772,3/2/2022,3/2/2022 3:01,3/2/2022 3:10,,,Desktop,
334240,C017710,3/2/2022,3/2/2022 3:15,3/2/2022 3:28,,,Tablet,
334480,C054893,3/2/2022,3/2/2022 3:39,3/2/2022 3:51,,,Mobile,
499687,C032640,3/2/2022,3/2/2022 3:53,3/2/2022 4:04,,,Mobile,
393127,C002857,3/2/2022,3/2/2022 4:06,3/2/2022 4:19,,,Mobile,
330094,C046722,3/2/2022,3/2/2022 4:08,3/2/2022 4:20,,,Desktop,
306943,C043889,3/2/2022,3/2/2022 4:18,3/2/2022 4:29,,,Tablet,
486093,C009824,3/2/2022,3/2/2022 4:35,3/2/2022 4:52,,,Tablet,
465735,C024017,3/2/2022,3/2/2022 4:49,3/2/2022 4:53,,,Desktop,
314551,C002965,3/2/2022,3/2/2022 4:49,3/2/2022 5:02,,,Tablet,
314,C001377,3/2/2022,3/2/2022 5:23,3/2/2022 5:40,,,Tablet,7685
428052,C008416,3/2/2022,3/2/2022 5:36,3/2/2022 5:47,,,Mobile,
363093,C022684,3/2/2022,3/2/2022 6:07,3/2/2022 6:07,,,Tablet,
465829,C053603,3/2/2022,3/2/2022 6:12,3/2/2022 6:23,,,Desktop,
454509,C022404,3/2/2022,3/2/2022 6:13,3/2/2022 6:20,,,Mobile,
371103,C010745,3/2/2022,3/2/2022 6:28,3/2/2022 6:37,,,Mobile,
320751,C010080,3/2/2022,3/2/2022 6:48,3/2/2022 7:02,,,Mobile,
360661,C018799,3/2/2022,3/2/2022 6:56,3/2/2022 7:09,,,Mobile,
397347,C056497,3/2/2022,3/2/2022 7:07,3/2/2022 7:20,,,Desktop,
312330,C000056,3/2/2022,3/2/2022 7:37,3/2/2022 7:49,,,Tablet,
412899,C005356,3/2/2022,3/2/2022 8:26,3/2/2022 8:35,,,Desktop,
366371,C050993,3/2/2022,3/2/2022 8:55,3/2/2022 9:07,,,Tablet,
409891,C047048,3/2/2022,3/2/2022 9:11,3/2/2022 9:20,,,Tablet,
302814,C011715,3/2/2022,3/2/2022 9:13,3/2/2022 9:15,,,Desktop,
329846,C029166,3/2/2022,3/2/2022 9:15,3/2/2022 9:26,,,Desktop,
487628,C016624,3/2/2022,3/2/2022 9:32,3/2/2022 9:42,,,Desktop,
374344,C035582,3/2/2022,3/2/2022 9:46,3/2/2022 9:57,,,Desktop,
351420,C027017,3/2/2022,3/2/2022 9:51,3/2/2022 9:52,,,Mobile,
326342,C019925,3/2/2022,3/2/2022 9:55,3/2/2022 10:02,,,Tablet,
434040,C012171,3/2/2022,3/2/2022 9:57,3/2/2022 10:01,,,Desktop,
382020,C005015,3/2/2022,3/2/2022 9:57,3/2/2022 10:07,,,Tablet,
418757,C000698,3/2/2022,3/2/2022 10:15,3/2/2022 10:21,,,Mobile,
354325,C011816,3/2/2022,3/2/2022 10:43,3/2/2022 10:51,,,Desktop,
481434,C032837,3/2/2022,3/2/2022 10:45,3/2/2022 10:54,,,Desktop,
449674,C029400,3/2/2022,3/2/2022 11:00,3/2/2022 11:10,,,Tablet,
488397,C009156,3/2/2022,3/2/2022 11:06,3/2/2022 11:15,,,Desktop,
321290,C056067,3/2/2022,3/2/2022 11:28,3/2/2022 11:39,,,Tablet,
383953,C028617,3/2/2022,3/2/2022 11:45,3/2/2022 11:46,,,Mobile,
474691,C017542,3/2/2022,3/2/2022 11:53,3/2/2022 12:03,,,Mobile,
493020,C000197,3/2/2022,3/2/2022 11:58,3/2/2022 12:11,,,Tablet,
320268,C046450,3/2/2022,3/2/2022 12:05,3/2/2022 12:21,,,Desktop,
360832,C022487,3/2/2022,3/2/2022 12:11,3/2/2022 12:25,,,Tablet,
426749,C001125,3/2/2022,3/2/2022 12:12,3/2/2022 12:24,,,Desktop,
350022,C011057,3/2/2022,3/2/2022 12:24,3/2/2022 12:36,,,Tablet,
359864,C017261,3/2/2022,3/2/2022 12:29,3/2/2022 12:39,,,Tablet,
459226,C034915,3/2/2022,3/2/2022 12:38,3/2/2022 12:45,,,Mobile,
455369,C009459,3/2/2022,3/2/2022 12:46,3/2/2022 12:56,,,Tablet,
402633,C015345,3/2/2022,3/2/2022 12:58,3/2/2022 13:12,,,Desktop,
428799,C042190,3/2/2022,3/2/2022 12:58,3/2/2022 13:09,,,Tablet,
373237,C022394,3/2/2022,3/2/2022 13:03,3/2/2022 13:12,,,Mobile,
365593,C013323,3/2/2022,3/2/2022 13:07,3/2/2022 13:20,,,Desktop,
369443,C007899,3/2/2022,3/2/2022 13:17,3/2/2022 13:27,,,Tablet,
336417,C030312,3/2/2022,3/2/2022 13:19,3/2/2022 13:33,,,Mobile,
459846,C044283,3/2/2022,3/2/2022 13:55,3/2/2022 14:09,,,Tablet,
435140,C021385,3/2/2022,3/2/2022 14:15,3/2/2022 14:27,,,Tablet,
385436,C033173,3/2/2022,3/2/2022 14:23,3/2/2022 14:30,,,Mobile,
309976,C025757,3/2/2022,3/2/2022 14:55,3/2/2022 15:05,,,Desktop,
458263,C018389,3/2/2022,3/2/2022 15:05,3/2/2022 15:19,,,Tablet,
315,C001412,3/2/2022,3/2/2022 15:23,3/2/2022 15:44,,,Desktop,180917
325468,C016753,3/2/2022,3/2/2022 15:30,3/2/2022 15:41,,,Mobile,
448792,C055397,3/2/2022,3/2/2022 15:32,3/2/2022 15:44,,,Desktop,
370963,C017516,3/2/2022,3/2/2022 15:33,3/2/2022 15:35,,,Desktop,
394737,C014431,3/2/2022,3/2/2022 15:38,3/2/2022 15:47,,,Mobile,
365668,C040210,3/2/2022,3/2/2022 15:38,3/2/2022 15:49,,,Desktop,
442731,C026604,3/2/2022,3/2/2022 15:55,3/2/2022 16:09,,,Mobile,
352495,C016769,3/2/2022,3/2/2022 16:12,3/2/2022 16:24,,,Desktop,
338566,C012522,3/2/2022,3/2/2022 16:30,3/2/2022 16:42,,,Desktop,
475459,C034783,3/2/2022,3/2/2022 16:38,3/2/2022 16:43,,,Mobile,
482030,C003258,3/2/2022,3/2/2022 16:50,3/2/2022 17:01,,,Mobile,
471907,C004146,3/2/2022,3/2/2022 17:10,3/2/2022 17:21,,,Tablet,
455325,C020410,3/2/2022,3/2/2022 17:26,3/2/2022 17:37,,,Desktop,
410003,C044936,3/2/2022,3/2/2022 17:30,3/2/2022 17:38,,,Mobile,
322195,C019390,3/2/2022,3/2/2022 17:33,3/2/2022 17:36,,,Desktop,
310263,C017061,3/2/2022,3/2/2022 17:42,3/2/2022 17:50,,,Desktop,
304964,C036068,3/2/2022,3/2/2022 17:51,3/2/2022 18:07,,,Desktop,
341837,C012450,3/2/2022,3/2/2022 18:08,3/2/2022 18:18,,,Tablet,
483963,C006825,3/2/2022,3/2/2022 18:21,3/2/2022 18:27,,,Mobile,
478566,C004236,3/2/2022,3/2/2022 18:48,3/2/2022 18:57,,,Desktop,
444135,C005570,3/2/2022,3/2/2022 18:51,3/2/2022 19:00,,,Tablet,
380542,C016266,3/2/2022,3/2/2022 18:55,3/2/2022 19:06,,,Desktop,
351858,C013459,3/2/2022,3/2/2022 19:09,3/2/2022 19:17,,,Mobile,
408450,C019324,3/2/2022,3/2/2022 19:14,3/2/2022 19:23,,,Mobile,
333974,C029772,3/2/2022,3/2/2022 19:23,3/2/2022 19:30,,,Desktop,
388491,C011913,3/2/2022,3/2/2022 19:45,3/2/2022 19:46,,,Tablet,
357707,C008784,3/2/2022,3/2/2022 19:52,3/2/2022 20:04,,,Tablet,
452607,C045651,3/2/2022,3/2/2022 20:06,3/2/2022 20:11,,,Desktop,
404517,C032292,3/2/2022,3/2/2022 20:11,3/2/2022 20:19,,,Tablet,
424224,C000630,3/2/2022,3/2/2022 20:18,3/2/2022 20:28,,,Desktop,
342408,C016976,3/2/2022,3/2/2022 20:25,3/2/2022 20:28,,,Mobile,
435448,C009851,3/2/2022,3/2/2022 20:35,3/2/2022 20:49,,,Tablet,
338792,C050065,3/2/2022,3/2/2022 20:40,3/2/2022 20:50,,,Mobile,
404245,C002384,3/2/2022,3/2/2022 20:55,3/2/2022 21:03,,,Tablet,
421951,C004900,3/2/2022,3/2/2022 21:05,3/2/2022 21:14,,,Mobile,
403018,C014490,3/2/2022,3/2/2022 21:27,3/2/2022 21:31,,,Tablet,
489208,C021853,3/2/2022,3/2/2022 21:30,3/2/2022 21:34,,,Tablet,
399339,C036487,3/2/2022,3/2/2022 21:38,3/2/2022 21:44,,,Tablet,
363021,C012129,3/2/2022,3/2/2022 21:41,3/2/2022 21:51,,,Desktop,
457516,C044832,3/2/2022,3/2/2022 21:47,3/2/2022 21:58,,,Tablet,
416613,C032773,3/2/2022,3/2/2022 21:51,3/2/2022 22:03,,,Mobile,
431342,C019492,3/2/2022,3/2/2022 21:55,3/2/2022 22:06,,,Desktop,
364239,C005781,3/2/2022,3/2/2022 22:05,3/2/2022 22:07,,,Desktop,
417365,C025887,3/2/2022,3/2/2022 22:15,3/2/2022 22:26,,,Tablet,
413894,C021569,3/2/2022,3/2/2022 22:18,3/2/2022 22:28,,,Tablet,
453591,C025588,3/2/2022,3/2/2022 22:26,3/2/2022 22:44,,,Desktop,
452212,C005455,3/2/2022,3/2/2022 22:28,3/2/2022 22:46,,,Mobile,
318134,C000295,3/2/2022,3/2/2022 22:31,3/2/2022 22:34,,,Mobile,
358924,C010102,3/2/2022,3/2/2022 22:33,3/2/2022 22:42,,,Mobile,
466529,C007855,3/2/2022,3/2/2022 22:36,3/2/2022 22:46,,,Desktop,
463365,C004232,3/2/2022,3/2/2022 23:01,3/2/2022 23:16,,,Tablet,
394889,C003400,3/2/2022,3/2/2022 23:05,3/2/2022 23:14,,,Tablet,
303752,C024948,3/2/2022,3/2/2022 23:06,3/2/2022 23:07,,,Desktop,
455461,C012205,3/2/2022,3/2/2022 23:15,3/2/2022 23:23,,,Desktop,
358966,C002254,3/2/2022,3/2/2022 23:24,3/2/2022 23:30,,,Tablet,
350975,C017882,3/2/2022,3/2/2022 23:39,3/2/2022 23:42,,,Desktop,
362834,C032182,3/2/2022,3/2/2022 23:39,3/2/2022 23:51,,,Desktop,
312,C001352,3/2/2022,3/2/2022 23:49,3/3/2022 0:05,,,Desktop,103588
493884,C008954,3/3/2022,3/3/2022 0:07,3/3/2022 0:20,,,Mobile,
453516,C012596,3/3/2022,3/3/2022 0:09,3/3/2022 0:22,,,Tablet,
483066,C008129,3/3/2022,3/3/2022 0:48,3/3/2022 0:59,,,Tablet,
405905,C030704,3/3/2022,3/3/2022 0:50,3/3/2022 0:56,,,Tablet,
487799,C007260,3/3/2022,3/3/2022 1:04,3/3/2022 1:05,,,Desktop,
368192,C004489,3/3/2022,3/3/2022 1:11,3/3/2022 1:19,,,Tablet,
454692,C041754,3/3/2022,3/3/2022 1:30,3/3/2022 1:40,,,Tablet,
330058,C017961,3/3/2022,3/3/2022 1:36,3/3/2022 1:48,,,Mobile,
381577,C006484,3/3/2022,3/3/2022 1:56,3/3/2022 2:10,,,Tablet,
301292,C040144,3/3/2022,3/3/2022 1:59,3/3/2022 2:12,,,Mobile,
383186,C051875,3/3/2022,3/3/2022 2:14,3/3/2022 2:28,,,Mobile,
409816,C045071,3/3/2022,3/3/2022 2:16,3/3/2022 2:30,,,Tablet,
382748,C019504,3/3/2022,3/3/2022 2:27,3/3/2022 2:38,,,Mobile,
427675,C025266,3/3/2022,3/3/2022 2:33,3/3/2022 2:36,,,Mobile,
367035,C017862,3/3/2022,3/3/2022 2:36,3/3/2022 2:49,,,Tablet,
396107,C012543,3/3/2022,3/3/2022 2:54,3/3/2022 3:05,,,Tablet,
370899,C013416,3/3/2022,3/3/2022 3:05,3/3/2022 3:16,,,Mobile,
395569,C021270,3/3/2022,3/3/2022 3:08,3/3/2022 3:17,,,Desktop,
316623,C004102,3/3/2022,3/3/2022 3:08,3/3/2022 3:11,,,Desktop,
451671,C044436,3/3/2022,3/3/2022 3:13,3/3/2022 3:23,,,Tablet,
400879,C008803,3/3/2022,3/3/2022 3:19,3/3/2022 3:33,,,Desktop,
454963,C014967,3/3/2022,3/3/2022 3:30,3/3/2022 3:41,,,Tablet,
307852,C000613,3/3/2022,3/3/2022 3:31,3/3/2022 3:35,,,Desktop,
470324,C042251,3/3/2022,3/3/2022 3:32,3/3/2022 3:46,,,Mobile,
377863,C006419,3/3/2022,3/3/2022 3:42,3/3/2022 3:57,,,Mobile,
492266,C019562,3/3/2022,3/3/2022 3:47,3/3/2022 3:56,,,Mobile,
365920,C037083,3/3/2022,3/3/2022 3:52,3/3/2022 4:05,,,Mobile,
323372,C027502,3/3/2022,3/3/2022 3:55,3/3/2022 4:05,,,Mobile,
456326,C041396,3/3/2022,3/3/2022 3:56,3/3/2022 4:05,,,Mobile,
417834,C018694,3/3/2022,3/3/2022 3:59,3/3/2022 4:10,,,Tablet,
435130,C002261,3/3/2022,3/3/2022 4:10,3/3/2022 4:26,,,Tablet,
324710,C009773,3/3/2022,3/3/2022 4:19,3/3/2022 4:23,,,Desktop,
490158,C032565,3/3/2022,3/3/2022 4:32,3/3/2022 4:33,,,Tablet,
450101,C048340,3/3/2022,3/3/2022 4:33,3/3/2022 4:46,,,Desktop,
362224,C033063,3/3/2022,3/3/2022 4:39,3/3/2022 4:42,,,Desktop,
453793,C021901,3/3/2022,3/3/2022 4:47,3/3/2022 5:00,,,Mobile,
434089,C010756,3/3/2022,3/3/2022 5:08,3/3/2022 5:21,,,Mobile,
355478,C022993,3/3/2022,3/3/2022 5:10,3/3/2022 5:23,,,Mobile,
364111,C009224,3/3/2022,3/3/2022 5:37,3/3/2022 5:38,,,Tablet,
318652,C049360,3/3/2022,3/3/2022 5:50,3/3/2022 6:01,,,Mobile,
400872,C014312,3/3/2022,3/3/2022 5:50,3/3/2022 6:00,,,Desktop,
499706,C016532,3/3/2022,3/3/2022 6:04,3/3/2022 6:15,,,Tablet,
391294,C003360,3/3/2022,3/3/2022 6:08,3/3/2022 6:23,,,Desktop,
394161,C017864,3/3/2022,3/3/2022 6:16,3/3/2022 6:26,,,Tablet,
392379,C003628,3/3/2022,3/3/2022 6:40,3/3/2022 6:43,,,Mobile,
410272,C033272,3/3/2022,3/3/2022 6:41,3/3/2022 6:50,,,Mobile,
314415,C008041,3/3/2022,3/3/2022 6:51,3/3/2022 7:04,,,Mobile,
326921,C023188,3/3/2022,3/3/2022 7:34,3/3/2022 7:41,,,Mobile,
426966,C054590,3/3/2022,3/3/2022 7:44,3/3/2022 7:55,,,Desktop,
444957,C026104,3/3/2022,3/3/2022 7:51,3/3/2022 8:00,,,Tablet,
465158,C001005,3/3/2022,3/3/2022 8:03,3/3/2022 8:07,,,Desktop,
455946,C036672,3/3/2022,3/3/2022 8:05,3/3/2022 8:06,,,Desktop,
417253,C048449,3/3/2022,3/3/2022 8:18,3/3/2022 8:28,,,Desktop,
327634,C004274,3/3/2022,3/3/2022 8:29,3/3/2022 8:40,,,Desktop,
483883,C022111,3/3/2022,3/3/2022 8:35,3/3/2022 8:48,,,Tablet,
423492,C041467,3/3/2022,3/3/2022 8:42,3/3/2022 8:50,,,Tablet,
471970,C027832,3/3/2022,3/3/2022 8:45,3/3/2022 8:59,,,Mobile,
350779,C020545,3/3/2022,3/3/2022 8:54,3/3/2022 9:09,,,Tablet,
427211,C012214,3/3/2022,3/3/2022 9:09,3/3/2022 9:23,,,Desktop,
363860,C017196,3/3/2022,3/3/2022 9:10,3/3/2022 9:19,,,Tablet,
331968,C012060,3/3/2022,3/3/2022 9:23,3/3/2022 9:35,,,Tablet,
301848,C036781,3/3/2022,3/3/2022 9:38,3/3/2022 9:54,,,Desktop,
327950,C020522,3/3/2022,3/3/2022 9:48,3/3/2022 9:58,,,Mobile,
334470,C041511,3/3/2022,3/3/2022 9:58,3/3/2022 10:06,,,Mobile,
315875,C001987,3/3/2022,3/3/2022 10:02,3/3/2022 10:07,,,Desktop,
351769,C006087,3/3/2022,3/3/2022 10:08,3/3/2022 10:17,,,Tablet,
308048,C022322,3/3/2022,3/3/2022 10:11,3/3/2022 10:22,,,Desktop,
316,C000301,3/3/2022,3/3/2022 10:17,3/3/2022 10:31,,,Tablet,130749
499593,C027908,3/3/2022,3/3/2022 10:18,3/3/2022 10:27,,,Mobile,
411773,C012743,3/3/2022,3/3/2022 10:21,3/3/2022 10:32,,,Desktop,
438046,C029509,3/3/2022,3/3/2022 10:40,3/3/2022 10:51,,,Desktop,
326228,C028084,3/3/2022,3/3/2022 10:51,3/3/2022 11:02,,,Mobile,
370153,C039300,3/3/2022,3/3/2022 10:55,3/3/2022 11:02,,,Mobile,
329050,C004334,3/3/2022,3/3/2022 11:00,3/3/2022 11:15,,,Desktop,
421127,C035902,3/3/2022,3/3/2022 11:17,3/3/2022 11:28,,,Mobile,
497552,C001723,3/3/2022,3/3/2022 11:20,3/3/2022 11:30,,,Tablet,
418756,C007637,3/3/2022,3/3/2022 11:22,3/3/2022 11:33,,,Desktop,
395775,C012252,3/3/2022,3/3/2022 11:23,3/3/2022 11:32,,,Tablet,
484256,C023481,3/3/2022,3/3/2022 11:23,3/3/2022 11:33,,,Tablet,
406868,C007612,3/3/2022,3/3/2022 11:39,3/3/2022 11:48,,,Tablet,
408546,C005720,3/3/2022,3/3/2022 11:44,3/3/2022 11:55,,,Mobile,
340288,C022743,3/3/2022,3/3/2022 11:55,3/3/2022 12:05,,,Desktop,
323,C000339,3/3/2022,3/3/2022 12:04,3/3/2022 12:19,,,Tablet,68320
430145,C002605,3/3/2022,3/3/2022 12:09,3/3/2022 12:20,,,Mobile,
371941,C024849,3/3/2022,3/3/2022 12:20,3/3/2022 12:23,,,Desktop,
392723,C003064,3/3/2022,3/3/2022 12:33,3/3/2022 12:48,,,Mobile,
499974,C004064,3/3/2022,3/3/2022 12:42,3/3/2022 12:54,,,Desktop,
324,C000600,3/3/2022,3/3/2022 12:44,3/3/2022 13:04,,,Mobile,5896
315934,C003101,3/3/2022,3/3/2022 13:16,3/3/2022 13:26,,,Mobile,
489419,C022898,3/3/2022,3/3/2022 13:53,3/3/2022 13:56,,,Desktop,
318,C000072,3/3/2022,3/3/2022 14:00,3/3/2022 14:19,,,Tablet,179450
305820,C026817,3/3/2022,3/3/2022 14:12,3/3/2022 14:25,,,Mobile,
387658,C010953,3/3/2022,3/3/2022 14:25,3/3/2022 14:35,,,Desktop,
401756,C001865,3/3/2022,3/3/2022 14:57,3/3/2022 15:11,,,Desktop,
458232,C007588,3/3/2022,3/3/2022 15:09,3/3/2022 15:20,,,Tablet,
470765,C019998,3/3/2022,3/3/2022 15:19,3/3/2022 15:25,,,Tablet,
362841,C011777,3/3/2022,3/3/2022 15:22,3/3/2022 15:29,,,Mobile,
488925,C021580,3/3/2022,3/3/2022 15:44,3/3/2022 15:51,,,Mobile,
319,C000546,3/3/2022,3/3/2022 15:49,3/3/2022 16:01,,,Tablet,218041
413060,C031887,3/3/2022,3/3/2022 15:53,3/3/2022 16:01,,,Mobile,
448354,C048044,3/3/2022,3/3/2022 15:54,3/3/2022 16:06,,,Desktop,
343817,C051610,3/3/2022,3/3/2022 15:56,3/3/2022 16:10,,,Tablet,
317,C000829,3/3/2022,3/3/2022 16:02,3/3/2022 16:18,,,Desktop,161026
309159,C005380,3/3/2022,3/3/2022 16:04,3/3/2022 16:17,,,Desktop,
428454,C000781,3/3/2022,3/3/2022 16:06,3/3/2022 16:06,,,Mobile,
321,C001298,3/3/2022,3/3/2022 16:15,3/3/2022 16:27,,,Desktop,85746
379175,C020703,3/3/2022,3/3/2022 16:22,3/3/2022 16:31,,,Desktop,
322,C000058,3/3/2022,3/3/2022 16:26,3/3/2022 16:43,,,Desktop,23123
479314,C002915,3/3/2022,3/3/2022 16:43,3/3/2022 16:45,,,Desktop,
388214,C031806,3/3/2022,3/3/2022 16:44,3/3/2022 16:54,,,Tablet,
344741,C024234,3/3/2022,3/3/2022 17:09,3/3/2022 17:22,,,Mobile,
319207,C048470,3/3/2022,3/3/2022 17:11,3/3/2022 17:26,,,Mobile,
320,C001052,3/3/2022,3/3/2022 17:22,3/3/2022 17:35,,,Desktop,64012
423946,C034193,3/3/2022,3/3/2022 17:54,3/3/2022 18:06,,,Mobile,
450575,C020786,3/3/2022,3/3/2022 17:58,3/3/2022 18:12,,,Desktop,
407145,C002890,3/3/2022,3/3/2022 18:02,3/3/2022 18:11,,,Tablet,
460827,C054765,3/3/2022,3/3/2022 18:09,3/3/2022 18:16,,,Tablet,
332937,C029269,3/3/2022,3/3/2022 18:10,3/3/2022 18:21,,,Tablet,
333119,C031725,3/3/2022,3/3/2022 18:13,3/3/2022 18:24,,,Desktop,
353975,C016893,3/3/2022,3/3/2022 18:15,3/3/2022 18:27,,,Tablet,
342890,C011820,3/3/2022,3/3/2022 18:22,3/3/2022 18:36,,,Mobile,
439441,C024450,3/3/2022,3/3/2022 18:26,3/3/2022 18:35,,,Tablet,
391261,C001649,3/3/2022,3/3/2022 18:54,3/3/2022 19:08,,,Mobile,
343639,C033021,3/3/2022,3/3/2022 18:58,3/3/2022 19:08,,,Tablet,
498274,C052130,3/3/2022,3/3/2022 19:01,3/3/2022 19:03,,,Mobile,
370904,C006325,3/3/2022,3/3/2022 19:10,3/3/2022 19:17,,,Desktop,
465890,C025952,3/3/2022,3/3/2022 19:26,3/3/2022 19:35,,,Desktop,
358736,C058700,3/3/2022,3/3/2022 19:38,3/3/2022 19:54,,,Desktop,
340977,C036405,3/3/2022,3/3/2022 19:45,3/3/2022 19:53,,,Tablet,
311387,C014843,3/3/2022,3/3/2022 19:50,3/3/2022 20:02,,,Desktop,
400829,C015520,3/3/2022,3/3/2022 19:56,3/3/2022 20:04,,,Desktop,
319058,C013814,3/3/2022,3/3/2022 19:57,3/3/2022 20:07,,,Mobile,
371145,C022821,3/3/2022,3/3/2022 20:01,3/3/2022 20:15,,,Desktop,
374407,C006586,3/3/2022,3/3/2022 20:02,3/3/2022 20:12,,,Tablet,
444310,C017544,3/3/2022,3/3/2022 20:09,3/3/2022 20:24,,,Mobile,
333592,C024160,3/3/2022,3/3/2022 20:22,3/3/2022 20:23,,,Desktop,
342358,C034590,3/3/2022,3/3/2022 20:34,3/3/2022 20:34,,,Desktop,
307371,C002907,3/3/2022,3/3/2022 20:35,3/3/2022 20:48,,,Desktop,
398113,C009445,3/3/2022,3/3/2022 20:37,3/3/2022 20:50,,,Mobile,
388984,C040432,3/3/2022,3/3/2022 20:41,3/3/2022 20:44,,,Desktop,
479983,C001742,3/3/2022,3/3/2022 20:44,3/3/2022 20:57,,,Tablet,
491005,C036383,3/3/2022,3/3/2022 20:49,3/3/2022 20:59,,,Tablet,
384659,C037584,3/3/2022,3/3/2022 21:00,3/3/2022 21:08,,,Tablet,
353567,C044811,3/3/2022,3/3/2022 21:17,3/3/2022 21:30,,,Desktop,
383529,C009593,3/3/2022,3/3/2022 21:20,3/3/2022 21:22,,,Desktop,
325481,C000413,3/3/2022,3/3/2022 21:26,3/3/2022 21:37,,,Tablet,
455340,C013434,3/3/2022,3/3/2022 21:36,3/3/2022 21:48,,,Tablet,
437137,C003676,3/3/2022,3/3/2022 21:40,3/3/2022 21:50,,,Tablet,
467970,C010706,3/3/2022,3/3/2022 21:42,3/3/2022 21:51,,,Desktop,
403081,C029454,3/3/2022,3/3/2022 21:43,3/3/2022 21:54,,,Tablet,
467332,C010766,3/3/2022,3/3/2022 21:45,3/3/2022 21:56,,,Mobile,
461825,C014671,3/3/2022,3/3/2022 21:48,3/3/2022 21:55,,,Tablet,
457332,C000271,3/3/2022,3/3/2022 22:00,3/3/2022 22:03,,,Desktop,
490324,C017174,3/3/2022,3/3/2022 22:12,3/3/2022 22:21,,,Desktop,
474036,C002785,3/3/2022,3/3/2022 22:22,3/3/2022 22:33,,,Mobile,
441237,C011436,3/3/2022,3/3/2022 22:30,3/3/2022 22:44,,,Desktop,
494224,C028210,3/3/2022,3/3/2022 22:44,3/3/2022 22:54,,,Desktop,
360882,C053322,3/3/2022,3/3/2022 22:51,3/3/2022 23:03,,,Tablet,
381504,C016126,3/3/2022,3/3/2022 22:53,3/3/2022 22:54,,,Desktop,
418885,C014466,3/3/2022,3/3/2022 22:58,3/3/2022 23:15,,,Mobile,
396592,C008847,3/3/2022,3/3/2022 23:17,3/3/2022 23:31,,,Desktop,
441457,C015443,3/3/2022,3/3/2022 23:17,3/3/2022 23:19,,,Tablet,
375372,C010779,3/3/2022,3/3/2022 23:21,3/3/2022 23:34,,,Desktop,
335863,C012122,3/3/2022,3/3/2022 23:54,3/4/2022 0:01,,,Desktop,
