order_id,order_date,customer_id,order_day,year_month,subtotal_amount,shipping_fee_total,commission_total,maintenance_total,total_amount,campaign_id
171018,11/12/2024,C022028,11/12/2024,2024-11,1651.14,140,102.42,5.29,1791.14,
251948,11/14/2025,C029355,11/14/2025,2025-11,16263.57,200,1301.08,18.35,16463.57,
24378,11/28/2022,C003357,11/28/2022,2022-11,39215.89,650,2791.39,57.65,39865.89,
95918,12/17/2022,C011433,12/17/2022,2022-12,14469.2,150,1157.54,0,14619.2,
137846,10/10/2025,C047143,10/10/2025,2025-10,15611.34,150,1235.42,0,15761.34,
75615,3/29/2024,C011503,3/29/2024,2024-03,68.68,70,2.06,0,138.68,
179408,10/20/2024,C035318,10/20/2024,2024-10,10806.48,320,860.85,0,11126.48,
212805,10/27/2024,C010907,10/27/2024,2024-10,19516.31,250,1561.31,0,19766.31,
28524,12/16/2025,C047278,12/16/2025,2025-12,68.48,50,2.05,0,118.48,
4492,9/18/2025,C050833,9/18/2025,2025-09,9628.87,230,788.19,0,9858.87,
158179,11/28/2024,C034435,11/28/2024,2024-11,15788.27,150,1263.06,0,15938.27,
5652,5/17/2025,C027579,5/17/2025,2025-05,7130.68,150,570.45,0,7280.68,
13573,7/11/2025,C042540,7/11/2025,2025-07,64049.73,100,3202.49,0,64149.73,
285300,4/15/2024,C015261,4/15/2024,2024-04,9167.24,170,776.66,40.43,9337.24,C011
218709,12/18/2025,C022062,12/18/2025,2025-12,34841.28,350,2787.3,0,35191.28,
292706,1/25/2025,C023002,1/25/2025,2025-01,5264.03,200,421.12,0,5464.03,
284362,9/17/2025,C052522,9/17/2025,2025-09,129.39,70,3.88,0,199.39,
54796,5/3/2025,C028338,5/3/2025,2025-05,2631.79,30,263.18,0,2661.79,
37567,4/1/2023,C004686,4/1/2023,2023-04,9369.65,30,468.48,0,9399.65,
237800,7/1/2025,C008661,7/1/2025,2025-07,206.95,20,24.83,1.03,226.95,
144824,12/12/2025,C000252,12/12/2025,2025-12,29.24,30,0.88,0,59.24,
17055,3/10/2023,C011412,3/10/2023,2023-03,31771.59,250,1863.37,0,32021.59,
95181,10/29/2025,C007197,10/29/2025,2025-10,2646.53,150,211.72,0,2796.53,
283965,11/11/2025,C011342,11/11/2025,2025-11,216.04,100,6.48,0,316.04,C019
193400,9/13/2024,C033946,9/13/2024,2024-09,111506.98,430,6485.19,0,111936.98,
27412,6/6/2025,C000585,6/6/2025,2025-06,14045.04,150,1123.6,70.23,14195.04,
267097,4/16/2025,C018610,4/16/2025,2025-04,6606.86,180,598.94,0,6786.86,
47799,11/24/2024,C001798,11/24/2024,2024-11,5373.83,100,429.91,26.87,5473.83,
266317,12/9/2025,C050688,12/9/2025,2025-12,2384.27,50,190.74,0,2434.27,
224256,11/20/2022,C005818,11/20/2022,2022-11,8483.54,100,678.68,0,8583.54,
11902,11/17/2024,C020625,11/17/2024,2024-11,3520.37,200,274.63,16.9,3720.37,
231500,8/14/2025,C048085,8/14/2025,2025-08,7230.39,150,578.43,0,7380.39,
99807,10/18/2025,C051782,10/18/2025,2025-10,9092.31,370,743.12,0,9462.31,
218885,11/14/2025,C001429,11/14/2025,2025-11,1733.12,90,72.14,0,1823.12,
207911,7/6/2025,C035501,7/6/2025,2025-07,21050.13,470,1684,3.62,21520.13,
170727,9/9/2025,C002597,9/9/2025,2025-09,10064.24,130,608.97,0,10194.24,
159452,9/9/2024,C029965,9/9/2024,2024-09,2193.23,30,219.32,0,2223.23,C012
69934,2/8/2025,C040596,2/8/2025,2025-02,14993.06,270,1199.45,0,15263.06,
76542,12/29/2025,C024127,12/29/2025,2025-12,59221.08,300,3117.07,270.1,59521.08,
37632,5/13/2025,C009872,5/13/2025,2025-05,39633.53,290,2371.38,62.85,39923.53,
95518,7/13/2025,C044799,7/13/2025,2025-07,13716.07,340,1074.16,66.27,14056.07,
225316,5/8/2025,C028128,5/8/2025,2025-05,13426.19,200,1074.09,0,13626.19,
216874,7/22/2025,C030363,7/22/2025,2025-07,2643.21,50,132.16,0,2693.21,
74144,10/4/2025,C032481,10/4/2025,2025-10,31845.23,100,1592.26,159.23,31945.23,
139173,5/27/2024,C016278,5/27/2024,2024-05,4787.62,50,239.38,23.94,4837.62,
218784,5/26/2024,C005272,5/26/2024,2024-05,11843.17,200,947.45,0,12043.17,
273594,10/27/2025,C004519,10/27/2025,2025-10,290.95,70,8.73,0,360.95,
54166,12/22/2024,C029446,12/22/2024,2024-12,7357.33,200,588.59,36.79,7557.33,
73628,12/31/2025,C037851,12/31/2025,2025-12,11342.51,100,567.13,0,11442.51,
179437,5/16/2024,C025810,5/16/2024,2024-05,5242.8,30,524.28,0,5272.8,
145006,12/31/2023,C005673,12/31/2023,2023-12,12484.49,220,908.4,0,12704.49,
32854,2/25/2025,C023743,2/25/2025,2025-02,1784.26,50,142.74,0,1834.26,
75139,12/27/2025,C000673,12/27/2025,2025-12,2507.02,30,250.7,12.54,2537.02,
193329,9/2/2023,C015390,9/2/2023,2023-09,42.6,70,1.28,0,112.6,
150924,10/29/2024,C022019,10/29/2024,2024-10,948.91,50,28.47,0,998.91,
288075,12/12/2022,C001812,12/12/2022,2022-12,25304.34,200,2024.35,0,25504.34,
91959,2/25/2025,C033131,2/25/2025,2025-02,44126.97,230,2987.93,0,44356.97,
6911,1/10/2025,C034260,1/10/2025,2025-01,4720.16,150,377.61,0,4870.16,
108927,11/11/2024,C003453,11/11/2024,2024-11,2553.75,100,204.3,0,2653.75,C014
167076,12/26/2025,C020067,12/26/2025,2025-12,35319.37,150,2825.55,0,35469.37,
58676,7/19/2025,C046678,7/19/2025,2025-07,12660.42,200,1012.83,63.3,12860.42,
202086,12/19/2022,C005432,12/19/2022,2022-12,45204.5,100,2260.22,0,45304.5,
106120,12/1/2025,C017750,12/1/2025,2025-12,11788.81,50,589.44,0,11838.81,
239081,9/12/2025,C023311,9/12/2025,2025-09,14955.58,320,1188.27,0.82,15275.58,
133790,12/1/2024,C038736,12/1/2024,2024-12,20423.38,230,1337.65,0,20653.38,
21652,12/23/2023,C016480,12/23/2023,2023-12,8642.45,180,814.96,12.32,8822.45,
209133,12/29/2025,C007547,12/29/2025,2025-12,15282.37,30,764.12,0,15312.37,
273989,12/14/2024,C036966,12/14/2024,2024-12,13328.94,220,1058.8,3,13548.94,
202577,9/23/2025,C040996,9/23/2025,2025-09,165.83,70,4.97,0,235.83,
292634,11/3/2025,C055449,11/3/2025,2025-11,11994.21,30,599.71,0,12024.21,
70973,12/31/2024,C008654,12/31/2024,2024-12,12611.53,170,626.08,0,12781.53,
84990,12/12/2025,C051503,12/12/2025,2025-12,137.8,30,4.13,2.76,167.8,
36379,6/30/2023,C011790,6/30/2023,2023-06,12585.58,220,1006.84,59.23,12805.58,
261233,10/17/2024,C035908,10/17/2024,2024-10,1783.06,70,142.64,0,1853.06,
200906,9/17/2024,C016006,9/17/2024,2024-09,5137.51,150,411,0,5287.51,
37766,10/4/2024,C015052,10/4/2024,2024-10,213.65,70,6.41,0,283.65,
257907,12/23/2024,C014252,12/23/2024,2024-12,38374.26,250,2264.37,134.26,38624.26,
53582,2/20/2025,C024471,2/20/2025,2025-02,12120.02,200,969.6,0,12320.02,
291346,12/6/2023,C019389,12/6/2023,2023-12,6502.15,150,520.17,0,6652.15,
92690,6/8/2023,C000439,6/8/2023,2023-06,13857.55,100,1108.6,69.29,13957.55,
19250,11/15/2024,C006126,11/15/2024,2024-11,53743.57,270,2787.4,10.52,54013.57,
154739,12/25/2025,C028931,12/25/2025,2025-12,19510.24,200,1560.82,97.55,19710.24,
194664,10/31/2025,C040256,10/31/2025,2025-10,12230.97,380,973.36,0,12610.97,
10349,9/16/2022,C005406,9/16/2022,2022-09,8521.82,150,681.75,0,8671.82,
9091,8/14/2023,C003909,8/14/2023,2023-08,6933.33,220,546.44,0,7153.33,
55899,9/16/2025,C031932,9/16/2025,2025-09,7263.18,300,614.01,0,7563.18,
139875,10/6/2024,C000544,10/6/2024,2024-10,11752.34,30,587.62,0,11782.34,
232604,6/16/2025,C015925,6/16/2025,2025-06,13287.32,230,1084.14,0,13517.32,
176466,11/6/2023,C021770,11/6/2023,2023-11,9587.72,200,767.02,0,9787.72,
243286,11/10/2025,C009954,11/10/2025,2025-11,96119.69,200,5094.25,48.04,96319.69,
197270,12/31/2024,C017436,12/31/2024,2024-12,12860.29,220,1020.1,0,13080.29,
291494,12/31/2024,C011517,12/31/2024,2024-12,29808.26,620,2377.61,0.7,30428.26,
182413,1/22/2025,C040438,1/22/2025,2025-01,5552.71,270,441.94,0,5822.71,
295330,2/4/2025,C029495,2/4/2025,2025-02,140.27,30,4.21,2.81,170.27,
18365,3/24/2025,C003619,3/24/2025,2025-03,6199.44,100,487.55,0,6299.44,
271731,9/25/2025,C023738,9/25/2025,2025-09,10432.63,100,521.63,0,10532.63,
186081,12/30/2025,C057724,12/30/2025,2025-12,8732.84,150,698.63,0,8882.84,
204087,2/19/2024,C019103,2/19/2024,2024-02,126.16,70,3.78,0,196.16,
197528,1/27/2025,C021607,1/27/2025,2025-01,2297.28,50,183.78,0,2347.28,
141909,12/27/2025,C012940,12/27/2025,2025-12,7001.39,150,560.11,35.01,7151.39,
30658,7/13/2025,C001884,7/13/2025,2025-07,6994.05,200,546.14,0,7194.05,
81298,11/29/2025,C028700,11/29/2025,2025-11,17277.7,300,1382.22,0,17577.7,
60186,9/15/2024,C025002,9/15/2024,2024-09,8144.72,200,651.58,40.72,8344.72,
67645,7/24/2025,C041943,7/24/2025,2025-07,389.31,70,11.68,0,459.31,
65408,12/29/2025,C003247,12/29/2025,2025-12,20026.51,200,1602.12,0,20226.51,
101977,7/12/2022,C002992,7/12/2022,2022-07,15296.38,200,1223.71,0,15496.38,
35907,9/5/2023,C019037,9/5/2023,2023-09,21839.89,270,1734.34,0,22109.89,
75717,8/19/2024,C011199,8/19/2024,2024-08,77.56,70,2.33,0,147.56,
199336,12/29/2025,C012898,12/29/2025,2025-12,38643.74,200,3091.5,193.22,38843.74,
219248,8/4/2023,C015718,8/4/2023,2023-08,36641.78,200,2931.34,0,36841.78,
123587,9/27/2025,C013181,9/27/2025,2025-09,25643.31,30,1282.17,128.22,25673.31,
278596,8/20/2024,C034254,8/20/2024,2024-08,64392.27,520,4029.52,13.01,64912.27,
18132,12/27/2025,C057371,12/27/2025,2025-12,346.56,20,41.59,0,366.56,
216877,1/24/2023,C008034,1/24/2023,2023-01,2490.23,50,124.51,0,2540.23,
221860,11/14/2025,C025389,11/14/2025,2025-11,17346.63,250,1387.73,0,17596.63,
159250,12/16/2025,C043346,12/16/2025,2025-12,3818.48,50,190.92,0,3868.48,
163976,1/4/2024,C000099,1/4/2024,2024-01,7621.47,200,609.72,0,7821.47,
233141,11/27/2025,C014884,11/27/2025,2025-11,72745.41,600,5819.63,0,73345.41,
182945,8/6/2025,C038497,8/6/2025,2025-08,17268.92,350,1381.51,55.98,17618.92,
135453,12/5/2023,C024143,12/5/2023,2023-12,143042.96,50,7152.15,715.21,143092.96,
255019,5/3/2023,C013826,5/3/2023,2023-05,5402.91,200,432.23,27.01,5602.91,
138248,10/23/2025,C036672,10/23/2025,2025-10,15157.93,220,1189.29,0,15377.93,
290358,8/30/2024,C003664,8/30/2024,2024-08,30401.3,400,2432.1,0,30801.3,
199445,9/9/2024,C006681,9/9/2024,2024-09,657.05,20,78.85,0,677.05,C012
24320,7/15/2024,C009504,7/15/2024,2024-07,2143.29,150,171.46,0,2293.29,
71761,12/9/2024,C014339,12/9/2024,2024-12,14560.91,100,728.05,0,14660.91,
285894,6/27/2024,C017832,6/27/2024,2024-06,1987.83,70,159.03,0,2057.83,
170057,12/16/2025,C038237,12/16/2025,2025-12,27147.76,350,2171.83,0,27497.76,
181997,11/8/2025,C017714,11/8/2025,2025-11,30789.28,270,2463.14,146.38,31059.28,
37973,12/23/2023,C022714,12/23/2023,2023-12,54429.82,350,4354.38,0,54779.82,
191813,4/29/2024,C029705,4/29/2024,2024-04,28581.02,470,2286.48,0,29051.02,
130762,11/11/2025,C039902,11/11/2025,2025-11,416.59,20,49.99,0,436.59,
103179,12/29/2025,C050978,12/29/2025,2025-12,8069.93,200,645.59,0,8269.93,
119775,5/28/2025,C011258,5/28/2025,2025-05,86.68,70,2.6,0,156.68,
45675,11/15/2025,C036523,11/15/2025,2025-11,16468.72,150,1317.5,0,16618.72,
38374,2/22/2023,C008330,2/22/2023,2023-02,7349.46,170,344.37,0,7519.46,
266243,2/19/2024,C007787,2/19/2024,2024-02,5436.87,200,434.95,0,5636.87,
85006,1/17/2024,C000420,1/17/2024,2024-01,21703.66,30,1085.18,0,21733.66,
60306,10/31/2025,C025826,10/31/2025,2025-10,4285.83,150,342.87,0,4435.83,
91099,6/27/2025,C040202,6/27/2025,2025-06,646.98,90,62.21,0,736.98,
188291,11/11/2025,C042217,11/11/2025,2025-11,17359.82,200,1388.79,0,17559.82,
198475,10/3/2022,C008629,10/3/2022,2022-10,18682.74,340,1448.95,0,19022.74,
113214,12/12/2024,C034473,12/12/2024,2024-12,1673.24,20,83.66,8.37,1693.24,C015
134530,12/12/2025,C017524,12/12/2025,2025-12,110.74,30,3.32,2.21,140.74,
149383,10/31/2025,C002335,10/31/2025,2025-10,5420.2,200,433.62,0,5620.2,
233127,8/8/2025,C014229,8/8/2025,2025-08,9982.14,100,499.11,0,10082.14,
10887,6/22/2025,C048198,6/22/2025,2025-06,4266.52,200,341.32,0,4466.52,
44227,2/13/2025,C012627,2/13/2025,2025-02,404.76,20,48.57,0,424.76,
43698,6/21/2025,C035534,6/21/2025,2025-06,153.85,70,4.62,0,223.85,
147316,8/21/2025,C007974,8/21/2025,2025-08,5651.27,70,273.66,0,5721.27,
229327,9/12/2025,C044328,9/12/2025,2025-09,2612.56,150,209,0,2762.56,
213940,12/9/2024,C009809,12/9/2024,2024-12,163.63,30,4.91,0,193.63,
261058,4/30/2025,C040959,4/30/2025,2025-04,25422.67,150,2033.81,0,25572.67,
55662,12/22/2025,C018629,12/22/2025,2025-12,15094.34,450,1207.54,0,15544.34,
33520,5/6/2024,C013470,5/6/2024,2024-05,490.63,20,49.06,0,510.63,
75438,6/20/2025,C031000,6/20/2025,2025-06,21969.94,250,1757.6,0,22219.94,
269353,10/10/2025,C017364,10/10/2025,2025-10,8176.94,200,648.46,0,8376.94,
213566,12/11/2023,C020832,12/11/2023,2023-12,6540.02,200,523.2,0,6740.02,
192922,4/17/2024,C009741,4/17/2024,2024-04,6283.2,100,502.66,0,6383.2,
56312,1/20/2025,C004210,1/20/2025,2025-01,289.06,70,8.67,0,359.06,
109849,12/12/2024,C003695,12/12/2024,2024-12,78579.9,50,3929,0,78629.9,C015
132889,12/2/2024,C005812,12/2/2024,2024-12,16479.65,220,1414.78,0,16699.65,
270642,7/1/2024,C001365,7/1/2024,2024-07,13254.99,200,1060.4,0,13454.99,
231930,7/20/2023,C005842,7/20/2023,2023-07,22067.09,350,1765.37,0,22417.09,
105992,11/11/2025,C023117,11/11/2025,2025-11,8248.54,150,659.88,0,8398.54,
208171,11/14/2025,C020587,11/14/2025,2025-11,890.81,50,26.72,0,940.81,
285721,5/8/2024,C008742,5/8/2024,2024-05,9507.58,200,760.61,0,9707.58,
86070,6/28/2024,C013727,6/28/2024,2024-06,5554.18,160,336.95,16.26,5714.18,
110496,6/3/2025,C025146,6/3/2025,2025-06,43094.01,400,2370.98,0,43494.01,
104330,12/11/2024,C023227,12/11/2024,2024-12,578.7,70,17.36,11.57,648.7,
66308,10/10/2025,C026348,10/10/2025,2025-10,2029.13,150,162.33,0,2179.13,
275526,12/30/2025,C021842,12/30/2025,2025-12,17870.31,470,1419.74,0,18340.31,
133627,2/23/2023,C001270,2/23/2023,2023-02,6145.91,200,491.67,30.73,6345.91,
265676,11/26/2024,C006007,11/26/2024,2024-11,84.48,70,2.53,0,154.48,
10211,9/12/2024,C007772,9/12/2024,2024-09,8705.57,150,696.45,0,8855.57,
170438,10/4/2024,C000937,10/4/2024,2024-10,11043.9,150,883.51,0,11193.9,
119542,12/31/2022,C011268,12/31/2022,2022-12,108.62,50,3.26,0,158.62,
279503,10/7/2025,C042621,10/7/2025,2025-10,290.61,70,8.72,0,360.61,
30358,10/7/2022,C003224,10/7/2022,2022-10,11657.22,60,739.06,42.67,11717.22,
168121,10/9/2025,C052297,10/9/2025,2025-10,226.93,70,6.81,0,296.93,
134186,2/7/2025,C039996,2/7/2025,2025-02,175.44,20,17.54,0.88,195.44,
271753,8/7/2025,C034193,8/7/2025,2025-08,12953.56,320,1001.77,2.28,13273.56,
223311,8/16/2024,C025922,8/16/2024,2024-08,13024.18,150,1041.93,0,13174.18,
297740,1/6/2024,C016293,1/6/2024,2024-01,10003.93,340,792.97,0.73,10343.93,
62683,9/12/2023,C010571,9/12/2023,2023-09,16977.4,180,1457.13,24.73,17157.4,
49500,10/8/2024,C018891,10/8/2024,2024-10,70607.05,350,4846.47,0,70957.05,
183845,12/26/2025,C011437,12/26/2025,2025-12,5748.95,70,459.92,0,5818.95,
117589,9/2/2025,C029104,9/2/2025,2025-09,25571.93,250,2045.76,0,25821.93,
91482,10/11/2025,C027105,10/11/2025,2025-10,1520.95,20,182.51,0,1540.95,
208284,9/28/2024,C006625,9/28/2024,2024-09,31064,330,2203.43,0,31394,
294310,7/16/2023,C011027,7/16/2023,2023-07,21807.97,100,1119.98,4.93,21907.97,
66786,11/26/2025,C057099,11/26/2025,2025-11,11928.1,180,1041.3,0,12108.1,
238090,6/11/2024,C016543,6/11/2024,2024-06,22016.43,100,1100.82,0,22116.43,
228606,10/8/2022,C002809,10/8/2022,2022-10,73770.6,110,3813.91,355.68,73880.6,
68719,5/15/2025,C002592,5/15/2025,2025-05,10244.94,250,809.47,0,10494.94,
124367,9/4/2024,C029280,9/4/2024,2024-09,6790.98,100,543.28,33.95,6890.98,
106102,5/25/2024,C010126,5/25/2024,2024-05,11329.93,300,906.39,0,11629.93,
214059,10/9/2025,C045169,10/9/2025,2025-10,30911.35,150,2472.91,0,31061.35,
196340,1/21/2024,C013127,1/21/2024,2024-01,45225.26,250,3607.82,225.11,45475.26,
38237,12/21/2025,C000572,12/21/2025,2025-12,24450.55,230,1678.05,46.33,24680.55,
45056,12/15/2023,C000450,12/15/2023,2023-12,5203.91,150,416.31,0,5353.91,
7359,9/11/2024,C014109,9/11/2024,2024-09,13311.59,200,1064.93,0,13511.59,
209708,8/22/2024,C026592,8/22/2024,2024-08,39753.79,200,3180.3,0,39953.79,
148641,11/11/2025,C032638,11/11/2025,2025-11,104.17,70,3.13,0,174.17,
256524,2/6/2025,C012668,2/6/2025,2025-02,23248.48,450,1857,56.95,23698.48,
188750,11/11/2025,C032328,11/11/2025,2025-11,4188.33,100,335.07,0,4288.33,
281336,11/28/2025,C004688,11/28/2025,2025-11,2748.59,150,219.89,0,2898.59,
48094,12/12/2025,C038731,12/12/2025,2025-12,10967.34,150,877.39,54.84,11117.34,
175743,6/12/2025,C015071,6/12/2025,2025-06,29776.42,50,1488.82,0,29826.42,
203583,11/10/2022,C005102,11/10/2022,2022-11,8372.96,200,669.84,0,8572.96,
92517,4/4/2023,C002881,4/4/2023,2023-04,138.26,70,4.15,0.69,208.26,
197190,6/13/2024,C015382,6/13/2024,2024-06,3981.49,100,195.13,3.94,4081.49,
218561,4/27/2025,C039924,4/27/2025,2025-04,11360.9,30,568.04,56.8,11390.9,
241926,12/12/2025,C049630,12/12/2025,2025-12,6061.45,200,484.92,0,6261.45,C020
132640,11/10/2025,C022284,11/10/2025,2025-11,347.52,20,41.7,0,367.52,
230842,11/29/2022,C005325,11/29/2022,2022-11,1845.77,100,125.88,0,1945.77,
73124,7/6/2024,C007878,7/6/2024,2024-07,58165.12,250,3747.51,0,58415.12,
101563,5/7/2025,C035893,5/7/2025,2025-05,11029.96,150,882.4,0,11179.96,
161393,12/31/2024,C018401,12/31/2024,2024-12,11728.14,200,938.25,0,11928.14,
91586,4/13/2024,C026140,4/13/2024,2024-04,18396.19,250,1464.28,91.24,18646.19,C011
43564,8/29/2025,C043793,8/29/2025,2025-08,10377.41,200,830.19,51.89,10577.41,
158627,1/1/2023,C001973,1/1/2023,2023-01,3379.07,60,327.39,0,3439.07,
104665,10/17/2024,C034106,10/17/2024,2024-10,9635.16,150,770.81,0,9785.16,
176675,5/23/2025,C039287,5/23/2025,2025-05,3189.33,50,255.15,0,3239.33,
244753,6/21/2024,C005822,6/21/2024,2024-06,282.78,20,28.28,0,302.78,
154652,11/10/2025,C041867,11/10/2025,2025-11,6161.66,150,492.93,0,6311.66,
114572,10/20/2023,C002668,10/20/2023,2023-10,7410.06,150,592.8,0,7560.06,
295364,1/8/2025,C020673,1/8/2025,2025-01,28011.98,200,2240.96,0,28211.98,
272181,8/24/2025,C007386,8/24/2025,2025-08,128.92,70,3.87,2.58,198.92,
134264,9/26/2022,C006282,9/26/2022,2022-09,8388.63,200,671.09,0,8588.63,
171659,11/6/2025,C003344,11/6/2025,2025-11,14820.29,100,741.01,74.1,14920.29,
253373,11/11/2025,C054218,11/11/2025,2025-11,2019.59,100,176.66,8.29,2119.59,C019
211278,7/3/2025,C033925,7/3/2025,2025-07,35971.27,400,2871.06,0,36371.27,
167538,4/28/2023,C008040,4/28/2023,2023-04,8442.04,420,666.62,10.37,8862.04,
93819,11/8/2025,C045113,11/8/2025,2025-11,14913.61,250,908.3,27.1,15163.61,
48433,7/27/2025,C027623,7/27/2025,2025-07,254.11,50,20.33,0,304.11,
202417,9/9/2025,C052156,9/9/2025,2025-09,38316.2,250,2088.65,0,38566.2,C017
6977,7/26/2025,C041846,7/26/2025,2025-07,160.02,30,4.8,3.2,190.02,
82700,12/3/2025,C025578,12/3/2025,2025-12,9122.3,150,729.78,0,9272.3,
30948,8/24/2025,C036272,8/24/2025,2025-08,7769.17,220,618.89,0,7989.17,
98152,6/11/2025,C041785,6/11/2025,2025-06,33350.87,550,2668.08,74.81,33900.87,
204509,4/13/2025,C027119,4/13/2025,2025-04,15945.05,320,1018.94,0.52,16265.05,
233057,6/27/2024,C000821,6/27/2024,2024-06,10160.08,250,803.14,0,10410.08,
227956,6/14/2023,C008191,6/14/2023,2023-06,94.18,50,2.83,0,144.18,
147430,10/30/2024,C023692,10/30/2024,2024-10,537.49,20,53.75,0,557.49,
35571,5/3/2025,C032386,5/3/2025,2025-05,51704.62,400,3076.11,37.19,52104.62,
38843,12/23/2025,C035746,12/23/2025,2025-12,1397.02,50,64.14,0,1447.02,
282435,6/13/2025,C009673,6/13/2025,2025-06,2581.41,240,211.4,1,2821.41,
272638,12/30/2023,C022259,12/30/2023,2023-12,10800.57,250,936.4,53.1,11050.57,
269610,5/27/2024,C019655,5/27/2024,2024-05,57218.21,320,2856.88,155.49,57538.21,
127202,12/17/2023,C017829,12/17/2023,2023-12,129.38,70,3.88,0,199.38,
241188,9/9/2025,C031071,9/9/2025,2025-09,10845.51,30,1084.55,0,10875.51,C017
229613,2/10/2025,C011134,2/10/2025,2025-02,13621.42,270,1089.72,53.93,13891.42,
258471,12/12/2024,C036793,12/12/2024,2024-12,7151.88,200,572.15,0,7351.88,
222725,1/13/2025,C024283,1/13/2025,2025-01,12989.69,100,649.48,0,13089.69,
230004,8/10/2025,C009134,8/10/2025,2025-08,1163.12,90,89.81,2.76,1253.12,
100090,10/10/2024,C011865,10/10/2024,2024-10,11496.1,250,919.68,0,11746.1,
6477,10/4/2023,C009272,10/4/2023,2023-10,21874.07,190,1241.81,0,22064.07,
73679,5/12/2024,C020370,5/12/2024,2024-05,26306.97,150,2104.56,0,26456.97,
40848,11/21/2025,C055764,11/21/2025,2025-11,39.27,50,1.18,0,89.27,
90207,12/29/2025,C053082,12/29/2025,2025-12,78264.03,330,4677.33,66.45,78594.03,
66793,12/25/2024,C010123,12/25/2024,2024-12,414.03,30,12.42,0,444.03,
48978,12/27/2025,C017866,12/27/2025,2025-12,426.07,140,12.78,3.13,566.07,
291082,5/20/2022,C004299,5/20/2022,2022-05,7412.34,100,592.99,0,7512.34,
238291,7/5/2023,C017104,7/5/2023,2023-07,19791.06,100,989.55,0,19891.06,
60132,2/6/2024,C002207,2/6/2024,2024-02,13938.27,30,696.91,0,13968.27,
207697,12/5/2025,C032751,12/5/2025,2025-12,256.2,20,30.74,0,276.2,
293144,9/23/2024,C008866,9/23/2024,2024-09,31658.97,320,2560.47,0,31978.97,
75404,12/12/2022,C009727,12/12/2022,2022-12,36785.77,520,2931.83,0,37305.77,
288855,2/11/2025,C034950,2/11/2025,2025-02,16173.32,220,971.13,0,16393.32,
161936,9/9/2024,C007431,9/9/2024,2024-09,189.17,70,5.68,0,259.17,C012
34256,3/10/2023,C000456,3/10/2023,2023-03,12384.78,180,1134.41,35.91,12564.78,
238362,12/20/2025,C012487,12/20/2025,2025-12,16034.83,170,1296.43,0,16204.83,
252049,6/21/2025,C002026,6/21/2025,2025-06,39419.51,350,3143.69,0,39769.51,
28744,11/12/2025,C026815,11/12/2025,2025-11,18824.22,100,941.21,94.12,18924.22,
249504,9/8/2025,C027232,9/8/2025,2025-09,6857.7,200,548.62,34.29,7057.7,
139108,12/31/2025,C006078,12/31/2025,2025-12,42292.64,340,2737.71,14.99,42632.64,
36376,12/31/2024,C002207,12/31/2024,2024-12,39128.91,200,3130.31,0,39328.91,
119856,8/22/2025,C045739,8/22/2025,2025-08,213.31,20,21.33,0,233.31,
67276,5/10/2024,C004450,5/10/2024,2024-05,14830.22,200,1186.42,74.15,15030.22,
205406,9/14/2025,C006020,9/14/2025,2025-09,8607.25,150,688.58,0,8757.25,
268526,10/4/2023,C012965,10/4/2023,2023-10,491.84,50,39.35,0,541.84,
44174,9/27/2025,C027591,9/27/2025,2025-09,140.32,50,4.21,0,190.32,
245891,9/9/2025,C045164,9/9/2025,2025-09,1004.48,20,120.54,0,1024.48,
299753,3/2/2024,C012442,3/2/2024,2024-03,11744,100,587.2,0,11844,
199427,5/10/2025,C029897,5/10/2025,2025-05,7822.62,150,625.81,0,7972.62,
74236,9/9/2025,C000116,9/9/2025,2025-09,3111.76,100,268.48,12.2,3211.76,
159707,6/28/2025,C033488,6/28/2025,2025-06,9474.07,220,751.12,0.68,9694.07,
15439,11/10/2025,C000996,11/10/2025,2025-11,3311.72,50,264.94,0,3361.72,
74347,10/9/2022,C001005,10/9/2022,2022-10,10408.51,100,832.68,0,10508.51,
188729,9/15/2025,C049626,9/15/2025,2025-09,26841.84,620,2186.09,0,27461.84,
5157,12/29/2025,C058314,12/29/2025,2025-12,2352.4,100,188.19,0,2452.4,
148799,11/9/2025,C018873,11/9/2025,2025-11,14043.91,200,1123.51,0,14243.91,
236725,11/15/2024,C029026,11/15/2024,2024-11,265.87,70,7.98,5.32,335.87,
142052,8/27/2025,C001976,8/27/2025,2025-08,13199.43,200,1055.95,0,13399.43,
66756,9/25/2024,C016873,9/25/2024,2024-09,103.68,70,3.11,0,173.68,
214529,12/9/2025,C055890,12/9/2025,2025-12,36011.23,50,1800.56,0,36061.23,
66920,10/25/2025,C021217,10/25/2025,2025-10,1531.02,20,76.55,0,1551.02,
263934,5/19/2025,C044077,5/19/2025,2025-05,1159.8,70,92.78,0,1229.8,
223242,2/19/2025,C017266,2/19/2025,2025-02,29166,350,1912.41,116.74,29516,
194414,7/21/2025,C028340,7/21/2025,2025-07,11870.56,200,949.65,0,12070.56,
116905,5/10/2024,C007971,5/10/2024,2024-05,2558.87,20,127.94,0,2578.87,
255803,11/11/2025,C005837,11/11/2025,2025-11,9712.73,200,777.02,0,9912.73,
63939,11/14/2024,C005492,11/14/2024,2024-11,5178.81,170,257.18,0.44,5348.81,
177552,7/23/2025,C028942,7/23/2025,2025-07,31410.5,200,2512.84,0,31610.5,
