activity_id,session_id,page_url,session_start_time,session_end_time
7944,1207,/products,4/26/2022 9:13,4/26/2022 9:15
7945,1207,/cart,4/26/2022 9:15,4/26/2022 9:20
7946,1207,/checkout,4/26/2022 9:20,4/26/2022 9:24
7947,1207,/billing,4/26/2022 9:24,4/26/2022 9:27
7948,1207,/thank-you-for-your-order,4/26/2022 9:27,4/26/2022 9:29
7949,1208,/home,4/26/2022 8:38,4/26/2022 8:40
7950,1208,/products,4/26/2022 8:40,4/26/2022 8:42
7951,1208,/products,4/26/2022 8:42,4/26/2022 8:45
7952,1208,/products,4/26/2022 8:45,4/26/2022 8:47
7953,1208,/cart,4/26/2022 8:47,4/26/2022 8:48
7954,1208,/checkout,4/26/2022 8:48,4/26/2022 8:50
7955,1208,/billing,4/26/2022 8:50,4/26/2022 8:55
7956,1208,/thank-you-for-your-order,4/26/2022 8:55,4/26/2022 8:57
7957,1209,/home,4/26/2022 19:57,4/26/2022 19:59
7958,1209,/products,4/26/2022 19:59,4/26/2022 19:59
7959,1209,/products,4/26/2022 19:59,4/26/2022 20:04
7960,1209,/cart,4/26/2022 20:04,4/26/2022 20:05
7961,1209,/checkout,4/26/2022 20:05,4/26/2022 20:08
7962,1209,/billing,4/26/2022 20:08,4/26/2022 20:11
7963,1209,/thank-you-for-your-order,4/26/2022 20:11,4/26/2022 20:13
7964,1210,/home,4/26/2022 13:46,4/26/2022 13:51
7965,1210,/products,4/26/2022 13:51,4/26/2022 13:52
7966,1210,/products,4/26/2022 13:52,4/26/2022 13:57
7967,1210,/cart,4/26/2022 13:57,4/26/2022 14:00
7968,1210,/checkout,4/26/2022 14:00,4/26/2022 14:01
7969,1210,/billing,4/26/2022 14:01,4/26/2022 14:03
7970,1210,/thank-you-for-your-order,4/26/2022 14:03,4/26/2022 14:07
7971,1211,/home,4/26/2022 15:16,4/26/2022 15:17
7972,1211,/products,4/26/2022 15:17,4/26/2022 15:20
7973,1211,/cart,4/26/2022 15:20,4/26/2022 15:22
7974,1211,/checkout,4/26/2022 15:22,4/26/2022 15:25
7975,1211,/billing,4/26/2022 15:25,4/26/2022 15:26
7976,1211,/thank-you-for-your-order,4/26/2022 15:26,4/26/2022 15:29
7977,1212,/home,4/26/2022 2:20,4/26/2022 2:24
7978,1212,/products,4/26/2022 2:24,4/26/2022 2:28
7979,1212,/products,4/26/2022 2:28,4/26/2022 2:31
7980,1212,/cart,4/26/2022 2:31,4/26/2022 2:35
7981,1212,/checkout,4/26/2022 2:35,4/26/2022 2:40
7982,1212,/billing,4/26/2022 2:40,4/26/2022 2:41
7983,1212,/thank-you-for-your-order,4/26/2022 2:41,4/26/2022 2:44
7984,1213,/home,4/26/2022 13:06,4/26/2022 13:11
7985,1213,/products,4/26/2022 13:11,4/26/2022 13:15
7986,1213,/cart,4/26/2022 13:15,4/26/2022 13:17
7987,1213,/checkout,4/26/2022 13:17,4/26/2022 13:18
7988,1213,/billing,4/26/2022 13:18,4/26/2022 13:18
7989,1213,/thank-you-for-your-order,4/26/2022 13:18,4/26/2022 13:21
7990,1214,/home,4/27/2022 18:24,4/27/2022 18:27
7991,1214,/products,4/27/2022 18:27,4/27/2022 18:29
7992,1214,/products,4/27/2022 18:29,4/27/2022 18:32
7993,1214,/cart,4/27/2022 18:32,4/27/2022 18:36
7994,1214,/checkout,4/27/2022 18:36,4/27/2022 18:38
7995,1214,/billing,4/27/2022 18:38,4/27/2022 18:43
7996,1214,/thank-you-for-your-order,4/27/2022 18:43,4/27/2022 18:45
7997,1215,/home,4/27/2022 15:18,4/27/2022 15:20
7998,1215,/products,4/27/2022 15:20,4/27/2022 15:21
7999,1215,/cart,4/27/2022 15:21,4/27/2022 15:26
8000,1215,/checkout,4/27/2022 15:26,4/27/2022 15:28
8001,1215,/billing,4/27/2022 15:28,4/27/2022 15:29
8002,1215,/thank-you-for-your-order,4/27/2022 15:29,4/27/2022 15:33
8003,1216,/home,4/27/2022 15:35,4/27/2022 15:37
8004,1216,/products,4/27/2022 15:37,4/27/2022 15:39
8005,1216,/cart,4/27/2022 15:39,4/27/2022 15:40
8006,1216,/checkout,4/27/2022 15:40,4/27/2022 15:44
8007,1216,/billing,4/27/2022 15:44,4/27/2022 15:47
8008,1216,/thank-you-for-your-order,4/27/2022 15:47,4/27/2022 15:51
8009,1217,/home,4/27/2022 18:15,4/27/2022 18:19
8010,1217,/products,4/27/2022 18:19,4/27/2022 18:23
8011,1217,/cart,4/27/2022 18:23,4/27/2022 18:25
8012,1217,/checkout,4/27/2022 18:25,4/27/2022 18:28
8013,1217,/billing,4/27/2022 18:28,4/27/2022 18:31
8014,1217,/thank-you-for-your-order,4/27/2022 18:31,4/27/2022 18:34
8015,1218,/home,4/27/2022 15:31,4/27/2022 15:35
8016,1218,/products,4/27/2022 15:35,4/27/2022 15:39
8017,1218,/products,4/27/2022 15:39,4/27/2022 15:43
8018,1218,/products,4/27/2022 15:43,4/27/2022 15:46
8019,1218,/cart,4/27/2022 15:46,4/27/2022 15:48
8020,1218,/checkout,4/27/2022 15:48,4/27/2022 15:50
8021,1218,/billing,4/27/2022 15:50,4/27/2022 15:51
8022,1218,/thank-you-for-your-order,4/27/2022 15:51,4/27/2022 15:54
8023,1219,/home,4/27/2022 14:20,4/27/2022 14:24
8024,1219,/products,4/27/2022 14:24,4/27/2022 14:25
8025,1219,/products,4/27/2022 14:25,4/27/2022 14:27
8026,1219,/products,4/27/2022 14:27,4/27/2022 14:32
8027,1219,/products,4/27/2022 14:32,4/27/2022 14:35
8028,1219,/cart,4/27/2022 14:35,4/27/2022 14:36
8029,1219,/checkout,4/27/2022 14:36,4/27/2022 14:40
8030,1219,/billing,4/27/2022 14:40,4/27/2022 14:44
8031,1219,/thank-you-for-your-order,4/27/2022 14:44,4/27/2022 14:45
8032,1220,/home,4/27/2022 15:38,4/27/2022 15:40
8033,1220,/products,4/27/2022 15:40,4/27/2022 15:41
8034,1220,/cart,4/27/2022 15:41,4/27/2022 15:44
8035,1220,/checkout,4/27/2022 15:44,4/27/2022 15:47
8036,1220,/billing,4/27/2022 15:47,4/27/2022 15:52
8037,1220,/thank-you-for-your-order,4/27/2022 15:52,4/27/2022 15:54
8038,1221,/home,4/27/2022 1:35,4/27/2022 1:39
8039,1221,/products,4/27/2022 1:39,4/27/2022 1:41
8040,1221,/cart,4/27/2022 1:41,4/27/2022 1:44
8041,1221,/checkout,4/27/2022 1:44,4/27/2022 1:48
8042,1221,/billing,4/27/2022 1:48,4/27/2022 1:52
8043,1221,/thank-you-for-your-order,4/27/2022 1:52,4/27/2022 1:57
8044,1222,/home,4/27/2022 12:16,4/27/2022 12:17
8045,1222,/products,4/27/2022 12:17,4/27/2022 12:20
8046,1222,/cart,4/27/2022 12:20,4/27/2022 12:25
8047,1222,/checkout,4/27/2022 12:25,4/27/2022 12:27
8048,1222,/billing,4/27/2022 12:27,4/27/2022 12:31
8049,1222,/thank-you-for-your-order,4/27/2022 12:31,4/27/2022 12:31
8050,1223,/home,4/27/2022 14:26,4/27/2022 14:28
8051,1223,/products,4/27/2022 14:28,4/27/2022 14:30
8052,1223,/products,4/27/2022 14:30,4/27/2022 14:31
8053,1223,/cart,4/27/2022 14:31,4/27/2022 14:35
8054,1223,/checkout,4/27/2022 14:35,4/27/2022 14:36
8055,1223,/billing,4/27/2022 14:36,4/27/2022 14:37
8056,1223,/thank-you-for-your-order,4/27/2022 14:37,4/27/2022 14:38
8057,1224,/home,4/28/2022 2:49,4/28/2022 2:53
8058,1224,/products,4/28/2022 2:53,4/28/2022 2:56
8059,1224,/products,4/28/2022 2:56,4/28/2022 2:57
8060,1224,/cart,4/28/2022 2:57,4/28/2022 2:58
8061,1224,/checkout,4/28/2022 2:58,4/28/2022 3:03
8062,1224,/billing,4/28/2022 3:03,4/28/2022 3:05
8063,1224,/thank-you-for-your-order,4/28/2022 3:05,4/28/2022 3:09
8064,1225,/home,4/28/2022 6:10,4/28/2022 6:14
8065,1225,/products,4/28/2022 6:14,4/28/2022 6:17
8066,1225,/products,4/28/2022 6:17,4/28/2022 6:20
8067,1225,/cart,4/28/2022 6:20,4/28/2022 6:22
8068,1225,/checkout,4/28/2022 6:22,4/28/2022 6:25
8069,1225,/billing,4/28/2022 6:25,4/28/2022 6:29
8070,1225,/thank-you-for-your-order,4/28/2022 6:29,4/28/2022 6:33
8071,1226,/home,4/28/2022 17:46,4/28/2022 17:46
8072,1226,/products,4/28/2022 17:46,4/28/2022 17:47
8073,1226,/cart,4/28/2022 17:47,4/28/2022 17:48
8074,1226,/checkout,4/28/2022 17:48,4/28/2022 17:53
8075,1226,/billing,4/28/2022 17:53,4/28/2022 17:54
8076,1226,/thank-you-for-your-order,4/28/2022 17:54,4/28/2022 17:59
8077,1227,/home,4/28/2022 15:02,4/28/2022 15:05
8078,1227,/products,4/28/2022 15:05,4/28/2022 15:08
8079,1227,/cart,4/28/2022 15:08,4/28/2022 15:08
8080,1227,/checkout,4/28/2022 15:08,4/28/2022 15:11
8081,1227,/billing,4/28/2022 15:11,4/28/2022 15:13
8082,1227,/thank-you-for-your-order,4/28/2022 15:13,4/28/2022 15:14
8083,1228,/home,4/28/2022 23:07,4/28/2022 23:11
8084,1228,/products,4/28/2022 23:11,4/28/2022 23:15
8085,1228,/products,4/28/2022 23:15,4/28/2022 23:17
8086,1228,/cart,4/28/2022 23:17,4/28/2022 23:19
8087,1228,/checkout,4/28/2022 23:19,4/28/2022 23:21
8088,1228,/billing,4/28/2022 23:21,4/28/2022 23:22
8089,1228,/thank-you-for-your-order,4/28/2022 23:22,4/28/2022 23:23
8090,1229,/home,4/28/2022 23:45,4/28/2022 23:49
8091,1229,/products,4/28/2022 23:49,4/28/2022 23:50
8092,1229,/cart,4/28/2022 23:50,4/28/2022 23:51
8093,1229,/checkout,4/28/2022 23:51,4/28/2022 23:52
8094,1229,/billing,4/28/2022 23:52,4/28/2022 23:54
8095,1229,/thank-you-for-your-order,4/28/2022 23:54,4/28/2022 23:58
8096,1230,/home,4/28/2022 19:54,4/28/2022 19:57
8097,1230,/products,4/28/2022 19:57,4/28/2022 20:01
8098,1230,/products,4/28/2022 20:01,4/28/2022 20:06
8099,1230,/cart,4/28/2022 20:06,4/28/2022 20:07
8100,1230,/checkout,4/28/2022 20:07,4/28/2022 20:10
8101,1230,/billing,4/28/2022 20:10,4/28/2022 20:13
8102,1230,/thank-you-for-your-order,4/28/2022 20:13,4/28/2022 20:17
8103,1231,/home,4/28/2022 3:16,4/28/2022 3:21
8104,1231,/products,4/28/2022 3:21,4/28/2022 3:24
8105,1231,/cart,4/28/2022 3:24,4/28/2022 3:27
8106,1231,/checkout,4/28/2022 3:27,4/28/2022 3:32
8107,1231,/billing,4/28/2022 3:32,4/28/2022 3:33
8108,1231,/thank-you-for-your-order,4/28/2022 3:33,4/28/2022 3:35
8109,1232,/home,4/28/2022 17:17,4/28/2022 17:20
8110,1232,/products,4/28/2022 17:20,4/28/2022 17:25
8111,1232,/cart,4/28/2022 17:25,4/28/2022 17:27
8112,1232,/checkout,4/28/2022 17:27,4/28/2022 17:31
8113,1232,/billing,4/28/2022 17:31,4/28/2022 17:32
8114,1232,/thank-you-for-your-order,4/28/2022 17:32,4/28/2022 17:36
8115,1233,/home,4/28/2022 12:23,4/28/2022 12:25
8116,1233,/products,4/28/2022 12:25,4/28/2022 12:29
8117,1233,/cart,4/28/2022 12:29,4/28/2022 12:31
8118,1233,/checkout,4/28/2022 12:31,4/28/2022 12:32
8119,1233,/billing,4/28/2022 12:32,4/28/2022 12:36
8120,1233,/thank-you-for-your-order,4/28/2022 12:36,4/28/2022 12:39
8121,1234,/home,4/28/2022 11:30,4/28/2022 11:32
8122,1234,/products,4/28/2022 11:32,4/28/2022 11:35
8123,1234,/cart,4/28/2022 11:35,4/28/2022 11:38
8124,1234,/checkout,4/28/2022 11:38,4/28/2022 11:40
8125,1234,/billing,4/28/2022 11:40,4/28/2022 11:41
8126,1234,/thank-you-for-your-order,4/28/2022 11:41,4/28/2022 11:42
8127,1235,/home,4/28/2022 5:13,4/28/2022 5:18
8128,1235,/products,4/28/2022 5:18,4/28/2022 5:21
8129,1235,/cart,4/28/2022 5:21,4/28/2022 5:22
8130,1235,/checkout,4/28/2022 5:22,4/28/2022 5:24
8131,1235,/billing,4/28/2022 5:24,4/28/2022 5:28
8132,1235,/thank-you-for-your-order,4/28/2022 5:28,4/28/2022 5:32
8133,1236,/home,4/28/2022 23:53,4/28/2022 23:56
8134,1236,/products,4/28/2022 23:56,4/28/2022 23:57
8135,1236,/products,4/28/2022 23:57,4/29/2022 0:01
8136,1236,/products,4/29/2022 0:01,4/29/2022 0:04
8137,1236,/products,4/29/2022 0:04,4/29/2022 0:08
8138,1236,/cart,4/29/2022 0:08,4/29/2022 0:11
8139,1236,/checkout,4/29/2022 0:11,4/29/2022 0:14
8140,1236,/billing,4/29/2022 0:14,4/29/2022 0:16
8141,1236,/thank-you-for-your-order,4/29/2022 0:16,4/29/2022 0:17
8142,1237,/home,4/28/2022 22:36,4/28/2022 22:40
8143,1237,/products,4/28/2022 22:40,4/28/2022 22:41
8144,1237,/cart,4/28/2022 22:41,4/28/2022 22:43
8145,1237,/checkout,4/28/2022 22:43,4/28/2022 22:46
8146,1237,/billing,4/28/2022 22:46,4/28/2022 22:50
8147,1237,/thank-you-for-your-order,4/28/2022 22:50,4/28/2022 22:55
8148,1238,/home,4/28/2022 20:15,4/28/2022 20:19
8149,1238,/products,4/28/2022 20:19,4/28/2022 20:24
8150,1238,/cart,4/28/2022 20:24,4/28/2022 20:29
8151,1238,/checkout,4/28/2022 20:29,4/28/2022 20:30
8152,1238,/billing,4/28/2022 20:30,4/28/2022 20:31
8153,1238,/thank-you-for-your-order,4/28/2022 20:31,4/28/2022 20:35
8154,1239,/home,4/28/2022 2:24,4/28/2022 2:24
8155,1239,/products,4/28/2022 2:24,4/28/2022 2:26
8156,1239,/products,4/28/2022 2:26,4/28/2022 2:31
8157,1239,/cart,4/28/2022 2:31,4/28/2022 2:33
8158,1239,/checkout,4/28/2022 2:33,4/28/2022 2:34
8159,1239,/billing,4/28/2022 2:34,4/28/2022 2:37
8160,1239,/thank-you-for-your-order,4/28/2022 2:37,4/28/2022 2:41
8161,1240,/home,4/28/2022 1:56,4/28/2022 2:01
8162,1240,/products,4/28/2022 2:01,4/28/2022 2:03
8163,1240,/cart,4/28/2022 2:03,4/28/2022 2:08
8164,1240,/checkout,4/28/2022 2:08,4/28/2022 2:12
8165,1240,/billing,4/28/2022 2:12,4/28/2022 2:14
8166,1240,/thank-you-for-your-order,4/28/2022 2:14,4/28/2022 2:18
8167,1241,/home,4/28/2022 0:18,4/28/2022 0:22
8168,1241,/products,4/28/2022 0:22,4/28/2022 0:25
8169,1241,/products,4/28/2022 0:25,4/28/2022 0:28
8170,1241,/cart,4/28/2022 0:28,4/28/2022 0:33
8171,1241,/checkout,4/28/2022 0:33,4/28/2022 0:36
8172,1241,/billing,4/28/2022 0:36,4/28/2022 0:39
8173,1241,/thank-you-for-your-order,4/28/2022 0:39,4/28/2022 0:41
8174,1242,/home,4/28/2022 9:33,4/28/2022 9:35
8175,1242,/products,4/28/2022 9:35,4/28/2022 9:39
8176,1242,/products,4/28/2022 9:39,4/28/2022 9:44
8177,1242,/cart,4/28/2022 9:44,4/28/2022 9:47
8178,1242,/checkout,4/28/2022 9:47,4/28/2022 9:51
8179,1242,/billing,4/28/2022 9:51,4/28/2022 9:56
8180,1242,/thank-you-for-your-order,4/28/2022 9:56,4/28/2022 9:58
8181,1243,/home,4/28/2022 23:46,4/28/2022 23:48
8182,1243,/products,4/28/2022 23:48,4/28/2022 23:50
8183,1243,/products,4/28/2022 23:50,4/28/2022 23:55
8184,1243,/products,4/28/2022 23:55,4/28/2022 23:59
8185,1243,/cart,4/28/2022 23:59,4/29/2022 0:00
8186,1243,/checkout,4/29/2022 0:00,4/29/2022 0:03
8187,1243,/billing,4/29/2022 0:03,4/29/2022 0:07
8188,1243,/thank-you-for-your-order,4/29/2022 0:07,4/29/2022 0:09
8189,1244,/home,4/29/2022 15:04,4/29/2022 15:07
8190,1244,/products,4/29/2022 15:07,4/29/2022 15:09
8191,1244,/cart,4/29/2022 15:09,4/29/2022 15:11
8192,1244,/checkout,4/29/2022 15:11,4/29/2022 15:12
8193,1244,/billing,4/29/2022 15:12,4/29/2022 15:17
8194,1244,/thank-you-for-your-order,4/29/2022 15:17,4/29/2022 15:20
8195,1245,/home,4/29/2022 1:39,4/29/2022 1:41
8196,1245,/products,4/29/2022 1:41,4/29/2022 1:42
8197,1245,/cart,4/29/2022 1:42,4/29/2022 1:45
8198,1245,/checkout,4/29/2022 1:45,4/29/2022 1:48
8199,1245,/billing,4/29/2022 1:48,4/29/2022 1:51
8200,1245,/thank-you-for-your-order,4/29/2022 1:51,4/29/2022 1:52
8201,1246,/home,4/29/2022 8:18,4/29/2022 8:23
8202,1246,/products,4/29/2022 8:23,4/29/2022 8:26
8203,1246,/cart,4/29/2022 8:26,4/29/2022 8:29
8204,1246,/checkout,4/29/2022 8:29,4/29/2022 8:33
8205,1246,/billing,4/29/2022 8:33,4/29/2022 8:36
8206,1246,/thank-you-for-your-order,4/29/2022 8:36,4/29/2022 8:38
8207,1247,/home,4/29/2022 18:09,4/29/2022 18:11
8208,1247,/products,4/29/2022 18:11,4/29/2022 18:14
8209,1247,/cart,4/29/2022 18:14,4/29/2022 18:16
8210,1247,/checkout,4/29/2022 18:16,4/29/2022 18:19
8211,1247,/billing,4/29/2022 18:19,4/29/2022 18:20
8212,1247,/thank-you-for-your-order,4/29/2022 18:20,4/29/2022 18:22
8213,1248,/home,4/29/2022 18:41,4/29/2022 18:45
8214,1248,/products,4/29/2022 18:45,4/29/2022 18:48
8215,1248,/products,4/29/2022 18:48,4/29/2022 18:51
8216,1248,/products,4/29/2022 18:51,4/29/2022 18:56
8217,1248,/products,4/29/2022 18:56,4/29/2022 18:58
8218,1248,/cart,4/29/2022 18:58,4/29/2022 19:00
8219,1248,/checkout,4/29/2022 19:00,4/29/2022 19:01
8220,1248,/billing,4/29/2022 19:01,4/29/2022 19:03
8221,1248,/thank-you-for-your-order,4/29/2022 19:03,4/29/2022 19:05
8222,1249,/home,4/29/2022 19:09,4/29/2022 19:11
8223,1249,/products,4/29/2022 19:11,4/29/2022 19:15
8224,1249,/products,4/29/2022 19:15,4/29/2022 19:16
8225,1249,/cart,4/29/2022 19:16,4/29/2022 19:19
8226,1249,/checkout,4/29/2022 19:19,4/29/2022 19:20
8227,1249,/billing,4/29/2022 19:20,4/29/2022 19:21
8228,1249,/thank-you-for-your-order,4/29/2022 19:21,4/29/2022 19:23
8229,1250,/home,4/29/2022 14:27,4/29/2022 14:32
8230,1250,/products,4/29/2022 14:32,4/29/2022 14:35
8231,1250,/cart,4/29/2022 14:35,4/29/2022 14:38
8232,1250,/checkout,4/29/2022 14:38,4/29/2022 14:43
8233,1250,/billing,4/29/2022 14:43,4/29/2022 14:44
8234,1250,/thank-you-for-your-order,4/29/2022 14:44,4/29/2022 14:47
8235,1251,/home,4/29/2022 12:24,4/29/2022 12:28
8236,1251,/products,4/29/2022 12:28,4/29/2022 12:33
8237,1251,/cart,4/29/2022 12:33,4/29/2022 12:36
8238,1251,/checkout,4/29/2022 12:36,4/29/2022 12:39
8239,1251,/billing,4/29/2022 12:39,4/29/2022 12:44
8240,1251,/thank-you-for-your-order,4/29/2022 12:44,4/29/2022 12:47
8241,1252,/home,4/29/2022 2:56,4/29/2022 2:58
8242,1252,/products,4/29/2022 2:58,4/29/2022 3:00
8243,1252,/products,4/29/2022 3:00,4/29/2022 3:03
8244,1252,/products,4/29/2022 3:03,4/29/2022 3:05
8245,1252,/cart,4/29/2022 3:05,4/29/2022 3:09
8246,1252,/checkout,4/29/2022 3:09,4/29/2022 3:13
8247,1252,/billing,4/29/2022 3:13,4/29/2022 3:18
8248,1252,/thank-you-for-your-order,4/29/2022 3:18,4/29/2022 3:21
8249,1253,/home,4/29/2022 3:35,4/29/2022 3:40
8250,1253,/products,4/29/2022 3:40,4/29/2022 3:43
8251,1253,/cart,4/29/2022 3:43,4/29/2022 3:45
8252,1253,/checkout,4/29/2022 3:45,4/29/2022 3:46
8253,1253,/billing,4/29/2022 3:46,4/29/2022 3:49
8254,1253,/thank-you-for-your-order,4/29/2022 3:49,4/29/2022 3:54
8255,1254,/home,4/29/2022 11:46,4/29/2022 11:48
8256,1254,/products,4/29/2022 11:48,4/29/2022 11:50
8257,1254,/cart,4/29/2022 11:50,4/29/2022 11:54
8258,1254,/checkout,4/29/2022 11:54,4/29/2022 11:58
8259,1254,/billing,4/29/2022 11:58,4/29/2022 12:00
8260,1254,/thank-you-for-your-order,4/29/2022 12:00,4/29/2022 12:00
8261,1255,/home,4/29/2022 14:23,4/29/2022 14:25
8262,1255,/products,4/29/2022 14:25,4/29/2022 14:26
8263,1255,/products,4/29/2022 14:26,4/29/2022 14:29
8264,1255,/cart,4/29/2022 14:29,4/29/2022 14:32
8265,1255,/checkout,4/29/2022 14:32,4/29/2022 14:33
8266,1255,/billing,4/29/2022 14:33,4/29/2022 14:37
8267,1255,/thank-you-for-your-order,4/29/2022 14:37,4/29/2022 14:40
8268,1256,/home,4/29/2022 0:38,4/29/2022 0:39
8269,1256,/products,4/29/2022 0:39,4/29/2022 0:41
8270,1256,/cart,4/29/2022 0:41,4/29/2022 0:46
8271,1256,/checkout,4/29/2022 0:46,4/29/2022 0:50
8272,1256,/billing,4/29/2022 0:50,4/29/2022 0:51
8273,1256,/thank-you-for-your-order,4/29/2022 0:51,4/29/2022 0:53
8274,1257,/home,4/29/2022 20:03,4/29/2022 20:04
8275,1257,/products,4/29/2022 20:04,4/29/2022 20:08
8276,1257,/cart,4/29/2022 20:08,4/29/2022 20:13
8277,1257,/checkout,4/29/2022 20:13,4/29/2022 20:17
8278,1257,/billing,4/29/2022 20:17,4/29/2022 20:19
8279,1257,/thank-you-for-your-order,4/29/2022 20:19,4/29/2022 20:24
8280,1258,/home,4/29/2022 20:48,4/29/2022 20:49
8281,1258,/products,4/29/2022 20:49,4/29/2022 20:50
8282,1258,/cart,4/29/2022 20:50,4/29/2022 20:54
8283,1258,/checkout,4/29/2022 20:54,4/29/2022 20:55
8284,1258,/billing,4/29/2022 20:55,4/29/2022 20:56
8285,1258,/thank-you-for-your-order,4/29/2022 20:56,4/29/2022 20:58
8286,1259,/home,4/29/2022 2:26,4/29/2022 2:28
8287,1259,/products,4/29/2022 2:28,4/29/2022 2:29
8288,1259,/products,4/29/2022 2:29,4/29/2022 2:33
8289,1259,/products,4/29/2022 2:33,4/29/2022 2:34
8290,1259,/products,4/29/2022 2:34,4/29/2022 2:37
8291,1259,/cart,4/29/2022 2:37,4/29/2022 2:39
8292,1259,/checkout,4/29/2022 2:39,4/29/2022 2:42
8293,1259,/billing,4/29/2022 2:42,4/29/2022 2:44
8294,1259,/thank-you-for-your-order,4/29/2022 2:44,4/29/2022 2:44
8295,1260,/home,4/29/2022 21:54,4/29/2022 21:58
8296,1260,/products,4/29/2022 21:58,4/29/2022 22:00
8297,1260,/cart,4/29/2022 22:00,4/29/2022 22:03
8298,1260,/checkout,4/29/2022 22:03,4/29/2022 22:08
8299,1260,/billing,4/29/2022 22:08,4/29/2022 22:09
8300,1260,/thank-you-for-your-order,4/29/2022 22:09,4/29/2022 22:13
8301,1261,/home,4/29/2022 21:42,4/29/2022 21:43
8302,1261,/products,4/29/2022 21:43,4/29/2022 21:45
8303,1261,/cart,4/29/2022 21:45,4/29/2022 21:50
8304,1261,/checkout,4/29/2022 21:50,4/29/2022 21:51
8305,1261,/billing,4/29/2022 21:51,4/29/2022 21:54
8306,1261,/thank-you-for-your-order,4/29/2022 21:54,4/29/2022 21:55
8307,1262,/home,4/29/2022 14:02,4/29/2022 14:04
8308,1262,/products,4/29/2022 14:04,4/29/2022 14:09
8309,1262,/cart,4/29/2022 14:09,4/29/2022 14:13
8310,1262,/checkout,4/29/2022 14:13,4/29/2022 14:15
8311,1262,/billing,4/29/2022 14:15,4/29/2022 14:15
8312,1262,/thank-you-for-your-order,4/29/2022 14:15,4/29/2022 14:18
8313,1263,/home,4/29/2022 17:22,4/29/2022 17:25
8314,1263,/products,4/29/2022 17:25,4/29/2022 17:29
8315,1263,/products,4/29/2022 17:29,4/29/2022 17:31
8316,1263,/products,4/29/2022 17:31,4/29/2022 17:35
8317,1263,/products,4/29/2022 17:35,4/29/2022 17:36
8318,1263,/cart,4/29/2022 17:36,4/29/2022 17:38
8319,1263,/checkout,4/29/2022 17:38,4/29/2022 17:39
8320,1263,/billing,4/29/2022 17:39,4/29/2022 17:41
8321,1263,/thank-you-for-your-order,4/29/2022 17:41,4/29/2022 17:42
8322,1264,/home,4/30/2022 10:37,4/30/2022 10:38
8323,1264,/products,4/30/2022 10:38,4/30/2022 10:40
8324,1264,/cart,4/30/2022 10:40,4/30/2022 10:40
8325,1264,/checkout,4/30/2022 10:40,4/30/2022 10:43
8326,1264,/billing,4/30/2022 10:43,4/30/2022 10:46
8327,1264,/thank-you-for-your-order,4/30/2022 10:46,4/30/2022 10:51
8328,1265,/home,4/30/2022 23:15,4/30/2022 23:17
8329,1265,/products,4/30/2022 23:17,4/30/2022 23:19
8330,1265,/products,4/30/2022 23:19,4/30/2022 23:22
8331,1265,/products,4/30/2022 23:22,4/30/2022 23:23
8332,1265,/cart,4/30/2022 23:23,4/30/2022 23:26
8333,1265,/checkout,4/30/2022 23:26,4/30/2022 23:29
8334,1265,/billing,4/30/2022 23:29,4/30/2022 23:31
8335,1265,/thank-you-for-your-order,4/30/2022 23:31,4/30/2022 23:34
8336,1266,/home,4/30/2022 18:20,4/30/2022 18:22
8337,1266,/products,4/30/2022 18:22,4/30/2022 18:24
8338,1266,/cart,4/30/2022 18:24,4/30/2022 18:27
8339,1266,/checkout,4/30/2022 18:27,4/30/2022 18:29
8340,1266,/billing,4/30/2022 18:29,4/30/2022 18:31
8341,1266,/thank-you-for-your-order,4/30/2022 18:31,4/30/2022 18:34
8342,1267,/home,4/30/2022 22:28,4/30/2022 22:29
8343,1267,/products,4/30/2022 22:29,4/30/2022 22:34
8344,1267,/cart,4/30/2022 22:34,4/30/2022 22:37
8345,1267,/checkout,4/30/2022 22:37,4/30/2022 22:41
8346,1267,/billing,4/30/2022 22:41,4/30/2022 22:44
8347,1267,/thank-you-for-your-order,4/30/2022 22:44,4/30/2022 22:49
8348,1268,/home,4/30/2022 20:43,4/30/2022 20:45
8349,1268,/products,4/30/2022 20:45,4/30/2022 20:46
8350,1268,/cart,4/30/2022 20:46,4/30/2022 20:50
8351,1268,/checkout,4/30/2022 20:50,4/30/2022 20:52
8352,1268,/billing,4/30/2022 20:52,4/30/2022 20:54
8353,1268,/thank-you-for-your-order,4/30/2022 20:54,4/30/2022 20:58
8354,1269,/home,4/30/2022 20:51,4/30/2022 20:54
8355,1269,/products,4/30/2022 20:54,4/30/2022 20:56
8356,1269,/cart,4/30/2022 20:56,4/30/2022 21:00
8357,1269,/checkout,4/30/2022 21:00,4/30/2022 21:05
8358,1269,/billing,4/30/2022 21:05,4/30/2022 21:07
8359,1269,/thank-you-for-your-order,4/30/2022 21:07,4/30/2022 21:09
8360,1270,/home,4/30/2022 6:16,4/30/2022 6:20
8361,1270,/products,4/30/2022 6:20,4/30/2022 6:23
8362,1270,/cart,4/30/2022 6:23,4/30/2022 6:24
8363,1270,/checkout,4/30/2022 6:24,4/30/2022 6:25
8364,1270,/billing,4/30/2022 6:25,4/30/2022 6:30
8365,1270,/thank-you-for-your-order,4/30/2022 6:30,4/30/2022 6:32
8366,1271,/home,4/30/2022 4:29,4/30/2022 4:32
